Subject,Object,Rel,Count
Adsorption Energy,101,PRO-SPL,87
Adsorption Energy,110,PRO-SPL,75
Adsorption Energy,Anatase,PRO-SPL,231
Adsorption Energy,BCC,PRO-SPL,32
Adsorption Energy,Cubic,PRO-SPL,95
Adsorption Energy,FCC,PRO-SPL,276
Adsorption Energy,Face Centered Cubic,PRO-SPL,32
Adsorption Energy,Graphitic,PRO-SPL,44
Adsorption Energy,HCP,PRO-SPL,194
Adsorption Energy,Hexagonal,PRO-SPL,278
Adsorption Energy,Icosahedral,PRO-SPL,37
Adsorption Energy,Monoclinic,PRO-SPL,34
Adsorption Energy,Orthorhombic,PRO-SPL,32
Adsorption Energy,Perovskites,PRO-SPL,77
Adsorption Energy,Rutile,PRO-SPL,175
Adsorption Energy,Spinels,PRO-SPL,40
Adsorption Energy,Tetragonal,PRO-SPL,43
Adsorption Geometry,Anatase,PRO-SPL,34
Adsorption Geometry,Hexagonal,PRO-SPL,32
Adsorption Geometry,Rutile,PRO-SPL,31
Adsorption Isotherm,Anatase,PRO-SPL,49
Adsorption Isotherm,Cubic,PRO-SPL,34
Adsorption Isotherm,Hexagonal,PRO-SPL,84
Adsorption Isotherm,Rutile,PRO-SPL,33
Adsorption Kinetics,Hexagonal,PRO-SPL,31
Adsorption Kinetics,T,PRO-SPL,32
Adsorption Structures,Anatase,PRO-SPL,36
Adsorption Structures,FCC,PRO-SPL,35
Adsorption Structures,Rutile,PRO-SPL,30
Advancing,Cassie,PRO-SPL,34
Af,Austenite,PRO-SPL,89
Af,Cubic,PRO-SPL,31
Af,Hexagonal,PRO-SPL,39
Af,Martensite,PRO-SPL,106
Af,Martensitic,PRO-SPL,53
Af,Orthorhombic,PRO-SPL,38
Af,Tetragonal,PRO-SPL,41
Age,Amphibolite,PRO-SPL,74
Age,Basaltic,PRO-SPL,51
Age,Biotites,PRO-SPL,35
Age,Chondrite,PRO-SPL,98
Age,Chondritic,PRO-SPL,46
Age,Clinopyroxenes,PRO-SPL,34
Age,Eclogites,PRO-SPL,53
Age,Garnet,PRO-SPL,214
Age,Garnets,PRO-SPL,34
Age,Gneiss,PRO-SPL,95
Age,Gneisses,PRO-SPL,57
Age,Gneissic,PRO-SPL,32
Age,Granite,PRO-SPL,101
Age,Granitic,PRO-SPL,72
Age,Granitoids,PRO-SPL,45
Age,Granulite,PRO-SPL,93
Age,Olivines,PRO-SPL,52
Age,Porphyry,PRO-SPL,36
Age,Pyroxene,PRO-SPL,60
Age,Rutile,PRO-SPL,43
Age,Spinels,PRO-SPL,32
Ages,A-Type,PRO-SPL,43
Ages,Alkaline,PRO-SPL,36
Ages,Amphibolite,PRO-SPL,76
Ages,Apatites,PRO-SPL,35
Ages,Basaltic,PRO-SPL,56
Ages,Biotites,PRO-SPL,35
Ages,Calc,PRO-SPL,37
Ages,Chondrite,PRO-SPL,112
Ages,Chondritic,PRO-SPL,41
Ages,Clinopyroxenes,PRO-SPL,40
Ages,Eclogites,PRO-SPL,81
Ages,Garnet,PRO-SPL,323
Ages,Garnets,PRO-SPL,63
Ages,Gneiss,PRO-SPL,145
Ages,Gneisses,PRO-SPL,87
Ages,Gneissic,PRO-SPL,34
Ages,Granite,PRO-SPL,168
Ages,Granitic,PRO-SPL,89
Ages,Granitoids,PRO-SPL,73
Ages,Granulite,PRO-SPL,127
Ages,Metamorphic,PRO-SPL,42
Ages,Migmatitic,PRO-SPL,32
Ages,Olivines,PRO-SPL,63
Ages,Plagioclase,PRO-SPL,40
Ages,Porphyry,PRO-SPL,41
Ages,Pyroxene,PRO-SPL,61
Ages,Rutile,PRO-SPL,60
Ages,Skarn,PRO-SPL,30
Ages,Spinels,PRO-SPL,36
Ages,Type,PRO-SPL,45
Ages,Ultramafic,PRO-SPL,33
Air Stability,Perovskites,PRO-SPL,135
Air Stable,Perovskites,PRO-SPL,86
Akt,Breast,PRO-SPL,45
Al Concentration,β,PRO-SPL,30
Al2O3,Clinopyroxenes,PRO-SPL,32
Al2O3,Garnet,PRO-SPL,84
Al2O3,Granite,PRO-SPL,40
Al2O3,Olivines,PRO-SPL,31
Al2O3,Spinels,PRO-SPL,41
Albedo,Olivines,PRO-SPL,36
Albedo,Pyroxene,PRO-SPL,36
Alkaline,Basaltic,PRO-SPL,62
Alkaline,Calc,PRO-SPL,71
Alkaline,Chondrite,PRO-SPL,58
Alkaline,Clinopyroxenes,PRO-SPL,45
Alkaline,Garnet,PRO-SPL,114
Alkaline,Granite,PRO-SPL,71
Alkaline,Granitic,PRO-SPL,38
Alkaline,Granitoids,PRO-SPL,44
Alkaline,Olivines,PRO-SPL,40
Alkaline,Spinels,PRO-SPL,48
Alkaline,Tholeiitic,PRO-SPL,55
Alkaline Phosphatase,Osteoblasts,PRO-SPL,101
Alkaline Phosphatase Activity,Osteoblasts,PRO-SPL,71
Allotropes,Hexagonal,PRO-SPL,42
Ambient Stability,Perovskites,PRO-SPL,90
Amphiphilic,ABA,PRO-SPL,41
Amphiphilic,Anatase,PRO-SPL,38
Amphiphilic,Breast,PRO-SPL,44
Amphiphilic,Cubic,PRO-SPL,189
Amphiphilic,Hexagonal,PRO-SPL,301
Amphiphilic,Lamellar,PRO-SPL,32
Amphiphilic,Lc,PRO-SPL,48
Amplified Spontaneous Emission,Perovskites,PRO-SPL,45
Androgen Receptor,Prostate,PRO-SPL,58
Androgens,Prostate,PRO-SPL,46
Angiogenesis,Breast,PRO-SPL,36
Angles,C2V,PRO-SPL,82
Angles,CS,PRO-SPL,53
Angles,Cubic,PRO-SPL,134
Angles,Diamondoid,PRO-SPL,31
Angles,Diamonds,PRO-SPL,36
Angles,F,PRO-SPL,32
Angles,FCC,PRO-SPL,30
Angles,Hexagonal,PRO-SPL,184
Angles,Monoclinic,PRO-SPL,177
Angles,Orthorhombic,PRO-SPL,132
Angles,P1,PRO-SPL,30
Angles,P2 1/N,PRO-SPL,39
Angles,P21/C,PRO-SPL,39
Angles,Perovskites,PRO-SPL,80
Angles,Rhombohedral,PRO-SPL,55
Angles,Tetragonal,PRO-SPL,115
Angles,Triclinic,PRO-SPL,68
Angles,Trigonal,PRO-SPL,116
Anharmonicity,Cubic,PRO-SPL,42
Anion Deficient,Fluorite,PRO-SPL,38
Anion Deficient,Perovskites,PRO-SPL,39
Anion Vacancy,Cubic,PRO-SPL,49
Anion Vacancy,Fluorite,PRO-SPL,40
Anion Vacancy,Perovskites,PRO-SPL,63
Anisotropic,Cubic,PRO-SPL,50
Anisotropic,Hexagonal,PRO-SPL,73
Anisotropic,Monoclinic,PRO-SPL,35
Anisotropic,Orthorhombic,PRO-SPL,38
Anisotropic,Tetragonal,PRO-SPL,34
Anisotropy,Austenite,PRO-SPL,37
Anisotropy,Austenitic,PRO-SPL,32
Anisotropy,BCC,PRO-SPL,84
Anisotropy,Cubic,PRO-SPL,247
Anisotropy,FCC,PRO-SPL,129
Anisotropy,Garnet,PRO-SPL,87
Anisotropy,HCP,PRO-SPL,95
Anisotropy,Hexagonal,PRO-SPL,304
Anisotropy,Martensite,PRO-SPL,41
Anisotropy,Martensitic,PRO-SPL,51
Anisotropy,Monoclinic,PRO-SPL,97
Anisotropy,Nematic,PRO-SPL,41
Anisotropy,Olivines,PRO-SPL,57
Anisotropy,Orthorhombic,PRO-SPL,164
Anisotropy,Perovskites,PRO-SPL,143
Anisotropy,Rhombohedral,PRO-SPL,53
Anisotropy,Spinels,PRO-SPL,42
Anisotropy,Tetragonal,PRO-SPL,164
Anisotropy,Triclinic,PRO-SPL,35
Anisotropy,Wurtzite,PRO-SPL,35
Anisotropy,β,PRO-SPL,49
Anodic,Anatase,PRO-SPL,187
Anodic,Cubic,PRO-SPL,64
Anodic,FCC,PRO-SPL,41
Anodic,Hexagonal,PRO-SPL,205
Anodic,Monoclinic,PRO-SPL,51
Anodic,Perovskites,PRO-SPL,44
Anodic,Rutile,PRO-SPL,107
Anodic,T,PRO-SPL,43
Anodic,Tetragonal,PRO-SPL,36
Anti-Cancer,Breast,PRO-SPL,57
Anti-Cancer Activity,Breast,PRO-SPL,133
Anti-Cancer Activity,Colon,PRO-SPL,77
Anti-Cancer Activity,Lung,PRO-SPL,72
Anti-Cancer Activity,Melanoma,PRO-SPL,41
Anti-Cancer Activity,Ovarian,PRO-SPL,50
Anti-Cancer Activity,Prostate,PRO-SPL,39
Anti-Proliferative,Breast,PRO-SPL,50
Anti-Proliferative Activity,Breast,PRO-SPL,170
Anti-Proliferative Activity,Cervical,PRO-SPL,34
Anti-Proliferative Activity,Colon,PRO-SPL,85
Anti-Proliferative Activity,Lung,PRO-SPL,53
Anti-Proliferative Activity,Melanoma,PRO-SPL,42
Anti-Proliferative Activity,Ovarian,PRO-SPL,75
Anti-Proliferative Activity,Prostate,PRO-SPL,41
Anti-Site Defects,Double Perovskite,PRO-SPL,39
Anti-Site Defects,Perovskites,PRO-SPL,51
Anti-Tumor Activity,Breast,PRO-SPL,129
Anti-Tumor Activity,Colon,PRO-SPL,62
Anti-Tumor Activity,Lung,PRO-SPL,56
Anti-Tumor Activity,Melanoma,PRO-SPL,49
Anti-Tumor Activity,Ovarian,PRO-SPL,60
Anti-Tumor Activity,Prostate,PRO-SPL,38
