Subject,Object,Rel,Count
Cubic,Li7La3Zr2O12,SPL-CHM,189
Cubic,LiCl,SPL-CHM,82
Cubic,LiClO4,SPL-CHM,41
Cubic,LiCoO2,SPL-CHM,98
Cubic,LiF,SPL-CHM,70
Cubic,LiFePO4,SPL-CHM,55
Cubic,LiMn2O4,SPL-CHM,157
Cubic,LiNbO3,SPL-CHM,35
Cubic,LiNi0.5Mn1.5O4,SPL-CHM,37
Cubic,LiOH,SPL-CHM,51
Cubic,LiPF6,SPL-CHM,44
Cubic,Light Green,SPL-CHM,99
Cubic,Limestone,SPL-CHM,34
Cubic,Lithium,SPL-CHM,910
Cubic,Ln3+,SPL-CHM,97
Cubic,Lu2O3,SPL-CHM,77
Cubic,MA+,SPL-CHM,37
Cubic,MAPbBr3,SPL-CHM,131
Cubic,MAPbI3,SPL-CHM,209
Cubic,MCM-41,SPL-CHM,109
Cubic,MCM-48,SPL-CHM,139
Cubic,MMC,SPL-CHM,46
Cubic,MPA,SPL-CHM,33
Cubic,MTT,SPL-CHM,63
Cubic,Magenta,SPL-CHM,239
Cubic,Maghemite,SPL-CHM,64
Cubic,Magnesia,SPL-CHM,41
Cubic,Magnesium,SPL-CHM,186
Cubic,Magnesium Oxide,SPL-CHM,41
Cubic,Magnetite,SPL-CHM,212
Cubic,Magnetite (Fe3O4),SPL-CHM,30
Cubic,Manganese,SPL-CHM,293
Cubic,Manganese Oxide,SPL-CHM,71
Cubic,Manganite,SPL-CHM,42
Cubic,Me,SPL-CHM,39
Cubic,MeOH,SPL-CHM,56
Cubic,Melamine,SPL-CHM,30
Cubic,Mercury,SPL-CHM,83
Cubic,Metal Oxide,SPL-CHM,198
Cubic,Metal Oxides,SPL-CHM,166
Cubic,Methane,SPL-CHM,247
Cubic,Methanol,SPL-CHM,392
Cubic,Methyl,SPL-CHM,81
Cubic,Methyl Orange,SPL-CHM,108
Cubic,Methylammonium,SPL-CHM,130
Cubic,Methylene Blue,SPL-CHM,167
Cubic,Methylenes,SPL-CHM,30
Cubic,Mg,SPL-CHM,814
Cubic,Mg(OH)2,SPL-CHM,33
Cubic,Mg2+,SPL-CHM,133
Cubic,MgAl2O4,SPL-CHM,63
Cubic,MgCu2,SPL-CHM,42
Cubic,MgF2,SPL-CHM,32
Cubic,MgH2,SPL-CHM,41
Cubic,MgO,SPL-CHM,631
Cubic,MgZnO,SPL-CHM,31
Cubic,Mn,SPL-CHM,1268
Cubic,Mn2+,SPL-CHM,276
Cubic,Mn2O3,SPL-CHM,102
Cubic,Mn3+,SPL-CHM,165
Cubic,Mn3O4,SPL-CHM,122
Cubic,Mn4+,SPL-CHM,158
Cubic,MnCO3,SPL-CHM,34
Cubic,MnCo2O4,SPL-CHM,30
Cubic,MnFe2O4,SPL-CHM,34
Cubic,MnO,SPL-CHM,142
Cubic,MnO2,SPL-CHM,129
Cubic,Mo,SPL-CHM,551
Cubic,Mo2C,SPL-CHM,33
Cubic,MoN,SPL-CHM,38
Cubic,MoO2,SPL-CHM,37
Cubic,MoO3,SPL-CHM,94
Cubic,MoS2,SPL-CHM,105
Cubic,Molybdenum,SPL-CHM,115
Cubic,Monoolein,SPL-CHM,167
Cubic,Mullite,SPL-CHM,44
Cubic,N2,SPL-CHM,1269
Cubic,N2O,SPL-CHM,31
Cubic,NH,SPL-CHM,36
Cubic,NH2,SPL-CHM,50
Cubic,NH3,SPL-CHM,292
Cubic,NH4,SPL-CHM,38
Cubic,NH4Cl,SPL-CHM,33
Cubic,NH4F,SPL-CHM,38
Cubic,NH4OH,SPL-CHM,35
Cubic,NO,SPL-CHM,118
Cubic,NO2,SPL-CHM,88
Cubic,NO3,SPL-CHM,45
Cubic,NPD,SPL-CHM,59
Cubic,Na,SPL-CHM,503
Cubic,Na+,SPL-CHM,262
Cubic,Na2O,SPL-CHM,53
Cubic,Na2S,SPL-CHM,78
Cubic,Na2SO3,SPL-CHM,45
Cubic,Na2SO4,SPL-CHM,100
Cubic,NaBH4,SPL-CHM,98
Cubic,NaCl,SPL-CHM,617
Cubic,NaF,SPL-CHM,66
Cubic,NaGdF4,SPL-CHM,73
Cubic,NaLuF4,SPL-CHM,31
Cubic,NaNO3,SPL-CHM,40
Cubic,NaNbO3,SPL-CHM,48
Cubic,NaOH,SPL-CHM,382
Cubic,NaTaO3,SPL-CHM,33
Cubic,NaYF4,SPL-CHM,206
Cubic,Nafion,SPL-CHM,53
Cubic,Nb,SPL-CHM,365
Cubic,Nb2O5,SPL-CHM,79
Cubic,NbN,SPL-CHM,46
Cubic,Nd,SPL-CHM,339
Cubic,Nd2O3,SPL-CHM,59
Cubic,Nd3+,SPL-CHM,109
Cubic,Neodymium,SPL-CHM,46
Cubic,Ni,SPL-CHM,1610
Cubic,Ni(OH)2,SPL-CHM,44
Cubic,Ni2+,SPL-CHM,166
Cubic,NiCo2O4,SPL-CHM,43
Cubic,NiFe2O4,SPL-CHM,60
Cubic,NiO,SPL-CHM,553
Cubic,NiTi,SPL-CHM,57
Cubic,Nickel,SPL-CHM,466
Cubic,Nickel Oxides,SPL-CHM,103
Cubic,Niobium,SPL-CHM,123
Cubic,Nitrate,SPL-CHM,204
Cubic,Nitric Acid,SPL-CHM,37
Cubic,Nitride,SPL-CHM,199
Cubic,Nitrogen,SPL-CHM,1634
Cubic,Nitrogen Gas,SPL-CHM,48
Cubic,O,SPL-CHM,1964
Cubic,O 2p,SPL-CHM,32
Cubic,O2,SPL-CHM,1021
Cubic,O2−,SPL-CHM,58
Cubic,O3,SPL-CHM,112
Cubic,OH,SPL-CHM,274
Cubic,Oleate,SPL-CHM,48
Cubic,Olefins,SPL-CHM,35
Cubic,Oleic Acid,SPL-CHM,231
Cubic,Oleylamine,SPL-CHM,143
Cubic,Olivines,SPL-CHM,54
Cubic,Organosilicate,SPL-CHM,32
Cubic,Os,SPL-CHM,38
Cubic,Oxalates,SPL-CHM,68
Cubic,Oxalic Acid,SPL-CHM,30
Cubic,Oxides,SPL-CHM,1456
Cubic,Oxyfluoride,SPL-CHM,46
Cubic,Oxygen,SPL-CHM,4020
Cubic,Oxynitride,SPL-CHM,49
Cubic,Ozone,SPL-CHM,46
Cubic,P3HT,SPL-CHM,64
Cubic,PAA,SPL-CHM,48
Cubic,PCBM,SPL-CHM,57
Cubic,PDMS,SPL-CHM,84
Cubic,PEC,SPL-CHM,46
Cubic,PEDOT,SPL-CHM,89
Cubic,PEG,SPL-CHM,178
Cubic,PEI,SPL-CHM,60
Cubic,PEO,SPL-CHM,111
Cubic,PMMA,SPL-CHM,132
Cubic,PO4,SPL-CHM,50
Cubic,PTFE,SPL-CHM,31
Cubic,PVA,SPL-CHM,92
Cubic,PVDF,SPL-CHM,52
Cubic,PVP,SPL-CHM,234
Cubic,PZT,SPL-CHM,78
Cubic,Palladium,SPL-CHM,132
Cubic,Pb,SPL-CHM,735
Cubic,Pb2+,SPL-CHM,162
Cubic,PbBr2,SPL-CHM,46
Cubic,PbCl2,SPL-CHM,46
Cubic,PbI2,SPL-CHM,118
Cubic,PbO,SPL-CHM,83
Cubic,PbS,SPL-CHM,291
Cubic,PbSe,SPL-CHM,118
Cubic,PbTe,SPL-CHM,107
Cubic,PbTiO3,SPL-CHM,148
Cubic,Pd,SPL-CHM,618
Cubic,Periclase,SPL-CHM,36
Cubic,Perovskite Oxide,SPL-CHM,149
Cubic,Perovskites,SPL-CHM,3090
Cubic,Peroxide,SPL-CHM,48
Cubic,Phenol,SPL-CHM,84
Cubic,Phenyls,SPL-CHM,50
Cubic,Phosphate,SPL-CHM,164
Cubic,Phosphorus,SPL-CHM,120
Cubic,Phytantriol,SPL-CHM,91
Cubic,Platinum,SPL-CHM,300
Cubic,Pluronic F127,SPL-CHM,89
Cubic,Pluronic P-123,SPL-CHM,37
Cubic,Pluronics,SPL-CHM,41
Cubic,Plutonium,SPL-CHM,35
Cubic,Poly(Vinyl Pyrrolidone),SPL-CHM,42
Cubic,Polyaniline,SPL-CHM,36
Cubic,Polycrystalline,SPL-CHM,55
Cubic,Polyethylene Glycol,SPL-CHM,56
Cubic,Polyimides,SPL-CHM,32
Cubic,Polyols,SPL-CHM,91
Cubic,Polystyrene,SPL-CHM,111
Cubic,Polyvinyl Alcohol,SPL-CHM,40
Cubic,Polyvinylpyrrolidone,SPL-CHM,57
Cubic,Porphyrin,SPL-CHM,30
Cubic,Potassium,SPL-CHM,135
Cubic,Pr3+,SPL-CHM,66
Cubic,Prolate,SPL-CHM,42
Cubic,Propane,SPL-CHM,36
Cubic,Prussian Blue,SPL-CHM,117
Cubic,Pt,SPL-CHM,1232
Cubic,Pt(100),SPL-CHM,31
Cubic,Pt(111),SPL-CHM,66
Cubic,Pyridine,SPL-CHM,111
Cubic,Pyrite,SPL-CHM,57
Cubic,Pyrochlore,SPL-CHM,478
Cubic,Quartz,SPL-CHM,421
Cubic,RE3+,SPL-CHM,40
Cubic,Rare Earth,SPL-CHM,167
Cubic,Rare Earth Oxide,SPL-CHM,68
Cubic,Rh,SPL-CHM,90
Cubic,RhB,SPL-CHM,54
Cubic,Rhodamine B,SPL-CHM,109
Cubic,Ru,SPL-CHM,267
Cubic,RuO2,SPL-CHM,65
Cubic,Ruthenium,SPL-CHM,53
Cubic,S 2p,SPL-CHM,32
Cubic,SADP,SPL-CHM,44
Cubic,SBA-15,SPL-CHM,142
Cubic,SDS,SPL-CHM,47
Cubic,SO2,SPL-CHM,33
Cubic,SOC,SPL-CHM,77
Cubic,STO,SPL-CHM,119
Cubic,Samarium,SPL-CHM,48
Cubic,Sapphire,SPL-CHM,219
Cubic,Sb,SPL-CHM,372
Cubic,Sb2O3,SPL-CHM,44
Cubic,Sc2O3,SPL-CHM,81
Cubic,Scandium,SPL-CHM,42
Cubic,Se,SPL-CHM,438
Cubic,Selenide,SPL-CHM,40
Cubic,Selenium,SPL-CHM,102
Cubic,Sesquioxide,SPL-CHM,36
Cubic,Si,SPL-CHM,2086
Cubic,Si (111),SPL-CHM,98
Cubic,Si(001),SPL-CHM,48
Cubic,Si(100),SPL-CHM,124
Cubic,Si3N4,SPL-CHM,73
Cubic,SiC,SPL-CHM,502
Cubic,SiGe,SPL-CHM,33
Cubic,SiO,SPL-CHM,36
Cubic,SiO2,SPL-CHM,806
Cubic,Silane,SPL-CHM,39
Cubic,Silica,SPL-CHM,1172
Cubic,Silicate,SPL-CHM,189
Cubic,Silicon,SPL-CHM,1090
Cubic,Silicon Carbide,SPL-CHM,262
Cubic,Silicon Nitride,SPL-CHM,50
Cubic,Silsesquioxane,SPL-CHM,45
Cubic,Silver,SPL-CHM,490
Cubic,Silver Nitrate,SPL-CHM,35
Cubic,Singular,SPL-CHM,52
Cubic,Sm,SPL-CHM,213
Cubic,Sm2O3,SPL-CHM,58
Cubic,Sm3+,SPL-CHM,83
Cubic,Sn,SPL-CHM,728
Cubic,Sn2+,SPL-CHM,37
Cubic,Sn4+,SPL-CHM,42
Cubic,SnO,SPL-CHM,30
Cubic,SnO2,SPL-CHM,263
Cubic,SnS,SPL-CHM,71
Cubic,SnSe,SPL-CHM,40
Cubic,SnTe,SPL-CHM,34
Cubic,Soda Lime,SPL-CHM,30
Cubic,Sodium,SPL-CHM,319
Cubic,Sodium Chloride,SPL-CHM,57
Cubic,Sodium Dodecyl Sulfate,SPL-CHM,40
Cubic,Sodium Hydroxide,SPL-CHM,57
Cubic,Sphalerite,SPL-CHM,109
Cubic,Spinels,SPL-CHM,71
Cubic,Sr,SPL-CHM,658
Cubic,Sr2+,SPL-CHM,137
Cubic,SrCO3,SPL-CHM,36
Cubic,SrO,SPL-CHM,88
Cubic,SrTiO3,SPL-CHM,498
Cubic,SrZrO3,SPL-CHM,41
Cubic,Strontium,SPL-CHM,143
Cubic,Strontium Titanate,SPL-CHM,58
Cubic,Styrene,SPL-CHM,53
Cubic,Sucrose,SPL-CHM,55
Cubic,Sugar,SPL-CHM,35
Cubic,Sulfates,SPL-CHM,76
Cubic,Sulfide,SPL-CHM,183
Cubic,Sulfur,SPL-CHM,438
Cubic,Sulfuric Acid,SPL-CHM,35
Cubic,Sulphide,SPL-CHM,36
Cubic,Sulphur,SPL-CHM,77
Cubic,Superoxide,SPL-CHM,34
Cubic,TEA,SPL-CHM,38
Cubic,TEOS,SPL-CHM,138
Cubic,TG-DTA,SPL-CHM,50
Cubic,THF,SPL-CHM,121
Cubic,TMB,SPL-CHM,34
Cubic,TOPO,SPL-CHM,50
Cubic,Ta,SPL-CHM,372
Cubic,Ta2O5,SPL-CHM,45
Cubic,Ta5+,SPL-CHM,41
Cubic,TaC,SPL-CHM,42
Cubic,TaN,SPL-CHM,64
Cubic,Tantalum,SPL-CHM,79
Cubic,Tb,SPL-CHM,152
Cubic,Tb3+,SPL-CHM,164
Cubic,Tc,SPL-CHM,42
Cubic,Te,SPL-CHM,301
Cubic,TeO2,SPL-CHM,31
Cubic,Tellurium,SPL-CHM,62
Cubic,Tetraethoxysilane,SPL-CHM,32
Cubic,Tetraethyl Orthosilicate,SPL-CHM,59
Cubic,Tetragonal,SPL-CHM,66
Cubic,Tetrahydrofuran,SPL-CHM,40
Cubic,Thioacetamide,SPL-CHM,55
Cubic,Thiols,SPL-CHM,76
Cubic,Thiourea,SPL-CHM,109
Cubic,Ti,SPL-CHM,1514
Cubic,Ti1,SPL-CHM,66
Cubic,Ti3+,SPL-CHM,51
Cubic,Ti4+,SPL-CHM,128
Cubic,TiAlN,SPL-CHM,44
Cubic,TiC,SPL-CHM,145
Cubic,TiCl4,SPL-CHM,39
Cubic,TiN,SPL-CHM,358
Cubic,TiO,SPL-CHM,93
Cubic,TiO2,SPL-CHM,1086
Cubic,TiO6,SPL-CHM,67
Cubic,Tin,SPL-CHM,211
Cubic,Tin Oxide,SPL-CHM,73
Cubic,Titanates,SPL-CHM,145
Cubic,Titania,SPL-CHM,165
Cubic,Titanium,SPL-CHM,390
Cubic,Titanium Carbide,SPL-CHM,33
Cubic,Titanium Dioxide,SPL-CHM,39
Cubic,Titanium Nitride,SPL-CHM,58
Cubic,Tm3+,SPL-CHM,131
Cubic,Toluene,SPL-CHM,324
Cubic,Transition Metal,SPL-CHM,502
Cubic,Transition Metal Nitride,SPL-CHM,64
Cubic,Transition Metal Oxide,SPL-CHM,84
Cubic,Triethanolamine,SPL-CHM,31
Cubic,Triton X-100,SPL-CHM,30
Cubic,Tungsten,SPL-CHM,230
Cubic,Tungsten Oxides,SPL-CHM,42
Cubic,Tungsten-Carbide,SPL-CHM,42
Cubic,UO2,SPL-CHM,101
Cubic,Uranium,SPL-CHM,119
Cubic,Urea,SPL-CHM,169
Cubic,V2O5,SPL-CHM,64
Cubic,Vanadium,SPL-CHM,140
Cubic,W-AlN,SPL-CHM,35
Cubic,WC,SPL-CHM,119
Cubic,WC-Co,SPL-CHM,32
Cubic,WO3,SPL-CHM,194
Cubic,Wurtzite,SPL-CHM,592
Cubic,Xe,SPL-CHM,118
Cubic,Xenon,SPL-CHM,61
Cubic,Y2O3,SPL-CHM,677
Cubic,Y3Al5O12,SPL-CHM,46
Cubic,YAG,SPL-CHM,34
Cubic,YSZ,SPL-CHM,159
Cubic,Yb,SPL-CHM,315
Cubic,Yb2O3,SPL-CHM,53
Cubic,Yb3+,SPL-CHM,359
Cubic,Ytterbium,SPL-CHM,52
Cubic,Yttria,SPL-CHM,73
Cubic,Yttrium,SPL-CHM,256
Cubic,Yttrium Oxide,SPL-CHM,49
Cubic,ZIF-8,SPL-CHM,58
Cubic,Zeolite A,SPL-CHM,54
Cubic,Zeolites,SPL-CHM,380
Cubic,Zinc,SPL-CHM,350
Cubic,Zinc Blende,SPL-CHM,362
Cubic,Zinc Oxide,SPL-CHM,64
Cubic,Zinc Sulfide,SPL-CHM,70
Cubic,Zinc Sulphide,SPL-CHM,31
Cubic,Zirconia,SPL-CHM,1252
Cubic,Zirconium,SPL-CHM,240
Cubic,Zirconium Oxide,SPL-CHM,36
Cubic,Zircons,SPL-CHM,41
Cubic,Zn,SPL-CHM,1083
Cubic,Zn Acetate,SPL-CHM,38
Cubic,Zn(II),SPL-CHM,38
Cubic,Zn1,SPL-CHM,33
Cubic,Zn2+,SPL-CHM,184
Cubic,Zn2SnO4,SPL-CHM,34
Cubic,ZnAl2O4,SPL-CHM,33
Cubic,ZnCl2,SPL-CHM,39
Cubic,ZnFe2O4,SPL-CHM,54
Cubic,ZnO,SPL-CHM,703
Cubic,ZnS,SPL-CHM,757
Cubic,ZnSe,SPL-CHM,210
Cubic,ZnTe,SPL-CHM,61
Cubic,ZnTiO3,SPL-CHM,34
Cubic,Zr,SPL-CHM,935
Cubic,Zr4+,SPL-CHM,103
Cubic,ZrC,SPL-CHM,38
Cubic,ZrN,SPL-CHM,62
Cubic,ZrO2,SPL-CHM,1179
Cubic,cadmium,SPL-CHM,139
Cubic,g-C3N4,SPL-CHM,35
Cubic,h-BN,SPL-CHM,94
Cubic,hBN,SPL-CHM,31
Cubic,m-ZrO2,SPL-CHM,55
Cubic,t-ZrO2,SPL-CHM,69
Cubic,terbium,SPL-CHM,30
Cubic,α-Al2O3,SPL-CHM,51
Cubic,α-Fe2O3,SPL-CHM,64
Cubic,α-NaYF4,SPL-CHM,35
Cubic,γ-Al2O3,SPL-CHM,44
Cubic,γ-Fe2O3,SPL-CHM,34
Cubic Bixbyite,In2O3,SPL-CHM,33
Cubic Diamond,Diamonds,SPL-CHM,32
Cubic Fluorite,Ce,SPL-CHM,41
Cubic Fluorite,Ce3+,SPL-CHM,51
Cubic Fluorite,Ce4+,SPL-CHM,38
Cubic Fluorite,CeO2,SPL-CHM,187
Cubic Fluorite,Cerium,SPL-CHM,37
Cubic Fluorite,Fluorite,SPL-CHM,524
Cubic Fluorite,O,SPL-CHM,35
Cubic Fluorite,O2,SPL-CHM,36
Cubic Fluorite,Oxides,SPL-CHM,63
Cubic Fluorite,Oxygen,SPL-CHM,188
Cubic Fluorite,Zirconia,SPL-CHM,59
Cubic Fluorite,ZrO2,SPL-CHM,42
Cubic Garnet,Li,SPL-CHM,36
Cubic Garnet,Lithium,SPL-CHM,30
Cubic Ia3d,Silica,SPL-CHM,49
Cubic NaCl,NaCl,SPL-CHM,45
Cubic Perovskites,Al,SPL-CHM,35
Cubic Perovskites,Au,SPL-CHM,40
Cubic Perovskites,BSCF,SPL-CHM,37
Cubic Perovskites,Ba,SPL-CHM,122
Cubic Perovskites,BaSnO3,SPL-CHM,37
Cubic Perovskites,BaTiO3,SPL-CHM,80
Cubic Perovskites,BaZrO3,SPL-CHM,54
Cubic Perovskites,Barium,SPL-CHM,57
Cubic Perovskites,Br,SPL-CHM,64
Cubic Perovskites,Brownmillerite,SPL-CHM,46
Cubic Perovskites,CO2,SPL-CHM,44
Cubic Perovskites,Ca,SPL-CHM,94
Cubic Perovskites,Carbon,SPL-CHM,34
Cubic Perovskites,Cl,SPL-CHM,50
Cubic Perovskites,Co,SPL-CHM,104
Cubic Perovskites,Cobalt,SPL-CHM,55
Cubic Perovskites,Cr,SPL-CHM,41
Cubic Perovskites,CsPbI3,SPL-CHM,30
Cubic Perovskites,Cu,SPL-CHM,43
Cubic Perovskites,Diamonds,SPL-CHM,38
Cubic Perovskites,Fe,SPL-CHM,166
Cubic Perovskites,Fe3+,SPL-CHM,60
Cubic Perovskites,Gd,SPL-CHM,39
Cubic Perovskites,H2,SPL-CHM,88
Cubic Perovskites,H2O,SPL-CHM,37
Cubic Perovskites,Halides,SPL-CHM,67
Cubic Perovskites,Hydrogen,SPL-CHM,94
Cubic Perovskites,Iron,SPL-CHM,51
Cubic Perovskites,La,SPL-CHM,101
Cubic Perovskites,Li,SPL-CHM,42
Cubic Perovskites,MAPbI3,SPL-CHM,31
Cubic Perovskites,Mg,SPL-CHM,49
Cubic Perovskites,Mn,SPL-CHM,83
Cubic Perovskites,N2,SPL-CHM,56
Cubic Perovskites,Nb,SPL-CHM,48
Cubic Perovskites,Nd,SPL-CHM,34
Cubic Perovskites,Ni,SPL-CHM,59
Cubic Perovskites,Nitrogen,SPL-CHM,57
Cubic Perovskites,O,SPL-CHM,121
Cubic Perovskites,O2,SPL-CHM,109
Cubic Perovskites,Oxides,SPL-CHM,211
Cubic Perovskites,Oxygen,SPL-CHM,588
Cubic Perovskites,Pb,SPL-CHM,70
Cubic Perovskites,Perovskite Oxide,SPL-CHM,77
Cubic Perovskites,Perovskites,SPL-CHM,1863
Cubic Perovskites,Pt,SPL-CHM,45
Cubic Perovskites,Si,SPL-CHM,46
Cubic Perovskites,SiO2,SPL-CHM,33
Cubic Perovskites,Sn,SPL-CHM,37
Cubic Perovskites,Sr,SPL-CHM,151
Cubic Perovskites,Sr2+,SPL-CHM,36
Cubic Perovskites,SrTiO3,SPL-CHM,124
Cubic Perovskites,Strontium,SPL-CHM,40
Cubic Perovskites,Ta,SPL-CHM,31
Cubic Perovskites,Ti,SPL-CHM,123
Cubic Perovskites,Ti4+,SPL-CHM,33
Cubic Perovskites,TiO2,SPL-CHM,71
Cubic Perovskites,Transition Metal,SPL-CHM,39
Cubic Perovskites,Zn,SPL-CHM,30
Cubic Perovskites,Zr,SPL-CHM,42
Cubic Pyrochlore,Pyrochlore,SPL-CHM,83
Cubic Sphalerite,Sphalerite,SPL-CHM,49
Cubic Spinel,Al,SPL-CHM,51
Cubic Spinel,Carbon,SPL-CHM,37
Cubic Spinel,Citrates,SPL-CHM,43
Cubic Spinel,Co,SPL-CHM,144
Cubic Spinel,Co2+,SPL-CHM,43
Cubic Spinel,Co3O4,SPL-CHM,57
Cubic Spinel,CoFe2O4,SPL-CHM,67
Cubic Spinel,Cobalt,SPL-CHM,63
Cubic Spinel,Cobalt Ferrite,SPL-CHM,51
Cubic Spinel,Copper,SPL-CHM,42
Cubic Spinel,Cr,SPL-CHM,54
Cubic Spinel,Cu,SPL-CHM,79
Cubic Spinel,Fe,SPL-CHM,114
Cubic Spinel,Fe2+,SPL-CHM,31
Cubic Spinel,Fe3+,SPL-CHM,83
Cubic Spinel,Fe3O4,SPL-CHM,49
Cubic Spinel,Ferrite,SPL-CHM,280
Cubic Spinel,Hydrogen,SPL-CHM,30
Cubic Spinel,Iron,SPL-CHM,52
Cubic Spinel,Li,SPL-CHM,136
Cubic Spinel,LiCoO2,SPL-CHM,31
Cubic Spinel,LiMn2O4,SPL-CHM,107
Cubic Spinel,LiNi0.5Mn1.5O4,SPL-CHM,38
Cubic Spinel,Lithium,SPL-CHM,159
Cubic Spinel,Magnetite,SPL-CHM,32
Cubic Spinel,Manganese,SPL-CHM,66
Cubic Spinel,Mg,SPL-CHM,61
Cubic Spinel,Mn,SPL-CHM,181
Cubic Spinel,Mn3+,SPL-CHM,54
Cubic Spinel,Mn4+,SPL-CHM,41
Cubic Spinel,Ni,SPL-CHM,126
Cubic Spinel,Ni2+,SPL-CHM,31
Cubic Spinel,NiFe2O4,SPL-CHM,33
Cubic Spinel,Nickel,SPL-CHM,39
Cubic Spinel,Nitrate,SPL-CHM,40
Cubic Spinel,Nitrogen,SPL-CHM,34
Cubic Spinel,O,SPL-CHM,77
Cubic Spinel,Oxides,SPL-CHM,71
Cubic Spinel,Oxygen,SPL-CHM,143
Cubic Spinel,Spinels,SPL-CHM,37
Cubic Spinel,Transition Metal,SPL-CHM,32
Cubic Spinel,Zinc,SPL-CHM,49
Cubic Spinel,Zn,SPL-CHM,120
Cubic Spinel,Zn2+,SPL-CHM,30
Cubic Spinel,ZnFe2O4,SPL-CHM,38
Cubic Spinel,ZnO,SPL-CHM,47
Cubic Zinc-Blende,CdS,SPL-CHM,36
Cubic Zinc-Blende,Wurtzite,SPL-CHM,64
Cubic Zinc-Blende,Zinc Blende,SPL-CHM,201
Cubic Zinc-Blende,Zn,SPL-CHM,32
Cubic Zinc-Blende,ZnS,SPL-CHM,69
Cubic Zinc-Blende,ZnSe,SPL-CHM,30
Cuboctahedral,Ag,SPL-CHM,48
Cuboctahedral,Au,SPL-CHM,93
Cuboctahedral,CO,SPL-CHM,52
Cuboctahedral,Carbon,SPL-CHM,42
Cuboctahedral,Cu,SPL-CHM,54
Cuboctahedral,Hydrogen,SPL-CHM,45
Cuboctahedral,O,SPL-CHM,33
Cuboctahedral,Oxygen,SPL-CHM,51
Cuboctahedral,Pd,SPL-CHM,60
Cuboctahedral,Pt,SPL-CHM,86
Cuboid,Al,SPL-CHM,41
Cuboid,Carbon,SPL-CHM,45
Cuboid,Cu,SPL-CHM,43
Cuboid,Fe,SPL-CHM,37
Cuboid,Hydrogen,SPL-CHM,36
Cuboid,Ni,SPL-CHM,42
Cuboid,Si,SPL-CHM,32
Cuboidal,Al,SPL-CHM,84
Cuboidal,Carbide,SPL-CHM,50
Cuboidal,Carbon,SPL-CHM,46
Cuboidal,Co,SPL-CHM,50
Cuboidal,Cr,SPL-CHM,55
Cuboidal,Cu,SPL-CHM,34
Cuboidal,Fe,SPL-CHM,51
Cuboidal,Hydrogen,SPL-CHM,36
Cuboidal,Iron,SPL-CHM,31
Cuboidal,Mo,SPL-CHM,57
Cuboidal,Ni,SPL-CHM,119
Cuboidal,Nickel,SPL-CHM,56
Cuboidal,O,SPL-CHM,32
Cuboidal,Oxygen,SPL-CHM,33
Cuboidal,Ti,SPL-CHM,74
Culture,Polystyrene,SPL-CHM,30
Cuprite,Cu2O,SPL-CHM,30
Cystic,Chlorides,SPL-CHM,56
D022,Al,SPL-CHM,44
D022,Ni,SPL-CHM,32
D03,Al,SPL-CHM,60
D03,Fe,SPL-CHM,117
D03,Ga,SPL-CHM,44
D03,Si,SPL-CHM,45
D2,Biotites,SPL-CHM,31
D2,Quartz,SPL-CHM,56
DLBCL,Rituximab,SPL-CHM,31
DP,Ferrite,SPL-CHM,32
Dacitic,Quartz,SPL-CHM,40
Dacitic,SiO2,SPL-CHM,48
Dacitic,Silica,SPL-CHM,35
Dacitic,Sr,SPL-CHM,40
Dacitic,Zircons,SPL-CHM,32
Dawson,Mo,SPL-CHM,33
Dawson,O,SPL-CHM,31
Dawson,Oxygen,SPL-CHM,36
Dawson,POMs,SPL-CHM,65
Dawson,Polyoxometalates,SPL-CHM,89
Decagonal,Al,SPL-CHM,139
Decagonal,Co,SPL-CHM,87
Decagonal,Cu,SPL-CHM,46
Decagonal,Fe,SPL-CHM,31
Decagonal,Ni,SPL-CHM,75
Decahedral,Ag,SPL-CHM,50
Decahedral,Au,SPL-CHM,77
Decahedral,Pd,SPL-CHM,42
Decahedral,Pt,SPL-CHM,38
Decahedral,Silver,SPL-CHM,32
Defect Fluorite,Fluorite,SPL-CHM,120
Defect Fluorite,Oxygen,SPL-CHM,44
Defect Fluorite,Pyrochlore,SPL-CHM,79
Delafossite,Ag,SPL-CHM,52
Delafossite,Al,SPL-CHM,51
Delafossite,Copper,SPL-CHM,63
Delafossite,Cr,SPL-CHM,42
Delafossite,Cu,SPL-CHM,152
Delafossite,Cu2O,SPL-CHM,33
Delafossite,CuAlO2,SPL-CHM,96
Delafossite,CuCrO2,SPL-CHM,75
Delafossite,CuFeO2,SPL-CHM,86
Delafossite,CuGaO2,SPL-CHM,37
Delafossite,CuO,SPL-CHM,51
Delafossite,Fe,SPL-CHM,54
Delafossite,Mg,SPL-CHM,36
Delafossite,O,SPL-CHM,52
Delafossite,O2,SPL-CHM,38
Delafossite,Oxides,SPL-CHM,120
Delafossite,Oxygen,SPL-CHM,118
Delta,Delta Ferrite,SPL-CHM,73
Delta,Fe,SPL-CHM,33
Delta,Ferrite,SPL-CHM,55
Dia,Hydrogen,SPL-CHM,41
Diamond Cubic,Diamonds,SPL-CHM,91
Diamond Cubic,Si,SPL-CHM,30
Diamond-Like,Diamonds,SPL-CHM,160
Diamondoid,Adamantane,SPL-CHM,43
Diamondoid,CO2,SPL-CHM,37
Diamondoid,Carbon,SPL-CHM,49
