Subject,Object,Rel,Count
(BA)2(MA)3Pb4I13,Perovskites,CHM-SPL,34
(Bi0.5Na0.5)TiO3,Perovskites,CHM-SPL,50
(Bi2O2)2+,Perovskites,CHM-SPL,30
(ClO4)2,Monoclinic,CHM-SPL,40
"(Mg,Fe)2SiO4",Olivines,CHM-SPL,30
"(Mg,Fe)SiO3 Perovskite",Perovskites,CHM-SPL,33
(NH4)2TiF6,Anatase,CHM-SPL,40
(PEA)2PbI4,Perovskites,CHM-SPL,31
"1,10-Phenantroline",Monoclinic,CHM-SPL,59
"1,10-Phenantroline",Triclinic,CHM-SPL,47
1-Butanol,Hexagonal,CHM-SPL,32
1-Octadecene,Cubic,CHM-SPL,34
100,BCC,CHM-SPL,35
100,Cubic,CHM-SPL,95
100,FCC,CHM-SPL,53
100,Hexagonal,CHM-SPL,62
100,Monoclinic,CHM-SPL,44
100,Orthorhombic,CHM-SPL,37
100,Perovskites,CHM-SPL,57
100,Tetragonal,CHM-SPL,41
1000,BCC,CHM-SPL,33
1000,Cubic,CHM-SPL,61
1000,FCC,CHM-SPL,65
1000,Hexagonal,CHM-SPL,45
1000,Tetragonal,CHM-SPL,32
119Sn,Trigonal,CHM-SPL,46
13C,Abstract,CHM-SPL,43
13C,Anatase,CHM-SPL,30
13C,Breast,CHM-SPL,89
13C,C2/C,CHM-SPL,58
13C,Colon,CHM-SPL,43
13C,Cubic,CHM-SPL,84
13C,Hexagonal,CHM-SPL,218
13C,Hydrates,CHM-SPL,41
13C,Monoclinic,CHM-SPL,324
13C,Nematic,CHM-SPL,40
13C,Orthorhombic,CHM-SPL,147
13C,P1,CHM-SPL,91
13C,P2 1/N,CHM-SPL,57
13C,P21/C,CHM-SPL,103
13C,P212121,CHM-SPL,33
13C,P21C,CHM-SPL,34
13C,S T,CHM-SPL,91
13C,T,CHM-SPL,59
13C,Tetragonal,CHM-SPL,37
13C,Triclinic,CHM-SPL,135
13C,Trigonal,CHM-SPL,90
13C,Trigonal Bipyramidal,CHM-SPL,30
16O,Chondrite,CHM-SPL,48
16O,Olivines,CHM-SPL,63
16O,Perovskites,CHM-SPL,48
16O,Pyroxene,CHM-SPL,41
16O,Spinels,CHM-SPL,56
176Lu,Chondrite,CHM-SPL,52
176Lu,Chondritic,CHM-SPL,43
176Lu,Garnet,CHM-SPL,87
176Lu,Gneiss,CHM-SPL,51
176Lu,Gneisses,CHM-SPL,37
17β-Estradiol,Breast,CHM-SPL,31
180C,Anatase,CHM-SPL,87
180C,Cubic,CHM-SPL,113
180C,Hexagonal,CHM-SPL,159
180C,Monoclinic,CHM-SPL,55
180C,Orthorhombic,CHM-SPL,58
180C,Perovskites,CHM-SPL,46
180C,Rutile,CHM-SPL,52
180C,Tetragonal,CHM-SPL,55
183W,Keggin,CHM-SPL,34
187Re,Olivines,CHM-SPL,33
187Re,Spinels,CHM-SPL,31
18O,Garnet,CHM-SPL,44
18O,Perovskites,CHM-SPL,60
19F,Cubic,CHM-SPL,50
19F,Hexagonal,CHM-SPL,33
19F,Monoclinic,CHM-SPL,35
1H,1T,CHM-SPL,53
1H,ABA,CHM-SPL,37
1H,Abstract,CHM-SPL,101
1H,Anatase,CHM-SPL,74
1H,BSTRAct,CHM-SPL,30
1H,Breast,CHM-SPL,139
1H,C2/C,CHM-SPL,106
1H,C2V,CHM-SPL,42
1H,CS,CHM-SPL,32
1H,Colon,CHM-SPL,70
1H,Cubic,CHM-SPL,232
1H,FCC,CHM-SPL,42
1H,Hexagonal,CHM-SPL,353
1H,Keggin,CHM-SPL,41
1H,Lc,CHM-SPL,34
1H,Lung,CHM-SPL,61
1H,Melanoma,CHM-SPL,40
1H,Monoclinic,CHM-SPL,560
1H,Nematic,CHM-SPL,73
1H,Orthorhombic,CHM-SPL,246
1H,Ovarian,CHM-SPL,73
1H,P,CHM-SPL,39
1H,P-1,CHM-SPL,45
1H,P1,CHM-SPL,186
1H,P2 1/N,CHM-SPL,80
1H,P21,CHM-SPL,48
1H,P21/C,CHM-SPL,145
1H,P212121,CHM-SPL,67
1H,P21C,CHM-SPL,78
1H,P21n,CHM-SPL,55
1H,PBCA,CHM-SPL,32
1H,Perovskites,CHM-SPL,104
1H,Piano Stool,CHM-SPL,38
1H,Prostate,CHM-SPL,39
1H,S T,CHM-SPL,169
1H,T,CHM-SPL,111
1H,Tetragonal,CHM-SPL,102
1H,Triclinic,CHM-SPL,264
1H,Trigonal,CHM-SPL,192
1H,Trigonal Bipyramidal,CHM-SPL,58
1H,β,CHM-SPL,32
1H and 13C,Monoclinic,CHM-SPL,43
1T-MoS2,1T,CHM-SPL,86
1T-MoS2,2H,CHM-SPL,58
1 1 0,BCC,CHM-SPL,32
1 1 0,Cubic,CHM-SPL,37
1 1 0,FCC,CHM-SPL,38
1 1 0,Rutile,CHM-SPL,31
"2,2'-Bipyridine",Monoclinic,CHM-SPL,47
"2,2'-Bipyridine",Triclinic,CHM-SPL,40
"2,4-Dichlorophenol",Anatase,CHM-SPL,31
2-Methoxyethanol,Perovskites,CHM-SPL,30
2-Propanol,Anatase,CHM-SPL,134
2-Propanol,Cubic,CHM-SPL,47
2-Propanol,Hexagonal,CHM-SPL,60
2-Propanol,Monoclinic,CHM-SPL,47
2-Propanol,Perovskites,CHM-SPL,40
2-Propanol,Rutile,CHM-SPL,86
2-Propanol,Tetragonal,CHM-SPL,32
206Pb/238U,Garnet,CHM-SPL,61
207Pb,Amphibolite,CHM-SPL,57
207Pb,Basaltic,CHM-SPL,49
207Pb,Chondrite,CHM-SPL,111
207Pb,Clinopyroxenes,CHM-SPL,58
207Pb,Eclogites,CHM-SPL,48
207Pb,Garnet,CHM-SPL,220
207Pb,Gneiss,CHM-SPL,103
207Pb,Gneisses,CHM-SPL,82
207Pb,Granite,CHM-SPL,75
207Pb,Granitic,CHM-SPL,42
207Pb,Granitoids,CHM-SPL,44
207Pb,Granulite,CHM-SPL,81
207Pb,North China Craton,CHM-SPL,46
207Pb,Olivines,CHM-SPL,51
207Pb,Perovskites,CHM-SPL,40
207Pb,Plagioclase,CHM-SPL,30
207Pb,Precambrian,CHM-SPL,39
207Pb,Primitive Mantle,CHM-SPL,36
207Pb,Pyroxene,CHM-SPL,32
207Pb,Rutile,CHM-SPL,40
207Pb,Spinels,CHM-SPL,56
207Pb/206Pb,Chondrite,CHM-SPL,41
207Pb/206Pb,Garnet,CHM-SPL,55
207Pb/206Pb,Gneiss,CHM-SPL,46
207Pb/206Pb,Gneisses,CHM-SPL,40
207Pb/206Pb,Granulite,CHM-SPL,44
207Pb/206Pb,North China Craton,CHM-SPL,41
226Ra,Garnet,CHM-SPL,30
232Th,Garnet,CHM-SPL,53
238U,Amphibolite,CHM-SPL,54
238U,Chondrite,CHM-SPL,108
238U,Clinopyroxenes,CHM-SPL,45
238U,Eclogites,CHM-SPL,86
238U,Garnet,CHM-SPL,246
238U,Gneiss,CHM-SPL,86
238U,Gneisses,CHM-SPL,40
238U,Granite,CHM-SPL,73
238U,Granitic,CHM-SPL,49
238U,Granitoids,CHM-SPL,33
238U,Granulite,CHM-SPL,68
238U,Olivines,CHM-SPL,32
238U,Plagioclase,CHM-SPL,30
238U,Pyroxene,CHM-SPL,32
238U,Rutile,CHM-SPL,56
238U,Spinels,CHM-SPL,44
24Mg,Olivines,CHM-SPL,31
24Mg,Spinels,CHM-SPL,31
25C,Cubic,CHM-SPL,70
25C,Hexagonal,CHM-SPL,103
25C,Perovskites,CHM-SPL,33
26Al,Chondrite,CHM-SPL,66
26Al,Olivines,CHM-SPL,41
26Al,Pyroxene,CHM-SPL,41
26Al,Spinels,CHM-SPL,34
26Mg,Chondrite,CHM-SPL,31
26Mg,Olivines,CHM-SPL,35
26Mg,Spinels,CHM-SPL,33
27Al,Hexagonal,CHM-SPL,37
29Si,Cubic,CHM-SPL,39
29Si,Hexagonal,CHM-SPL,73
2H,1T,CHM-SPL,243
2H,4H,CHM-SPL,32
2H,Cubic,CHM-SPL,52
2H,Hexagonal,CHM-SPL,172
2H,Rhombohedral,CHM-SPL,33
2H MoS2,1T,CHM-SPL,86
2H MoS2,2H,CHM-SPL,139
2H-MoS2,1T,CHM-SPL,80
2H-MoS2,2H,CHM-SPL,90
2H-MoS2,Hexagonal,CHM-SPL,44
3C-SiC,Cubic,CHM-SPL,136
3C-SiC,Hexagonal,CHM-SPL,57
3Co1,Hexagonal,CHM-SPL,56
3Co1,Monoclinic,CHM-SPL,31
3Co1,Olivines,CHM-SPL,31
3Co1,Spinels,CHM-SPL,95
3Mn1,Hexagonal,CHM-SPL,62
3Mn1,O3,CHM-SPL,36
3Mn1,Olivines,CHM-SPL,35
3Mn1,P2,CHM-SPL,39
3Mn1,Spinels,CHM-SPL,92
3MnO3,Perovskites,CHM-SPL,53
"4,4'-Bipyridine",Monoclinic,CHM-SPL,34
4-CP,Anatase,CHM-SPL,55
4-Chlorophenol,Anatase,CHM-SPL,88
4-Chlorophenol,Rutile,CHM-SPL,48
4-NP,Anatase,CHM-SPL,36
4-Nitrophenol,Anatase,CHM-SPL,57
4-Nitrophenol,Cubic,CHM-SPL,36
4-Nitrophenol,Face Centered Cubic,CHM-SPL,31
4-Nitrophenol,Hexagonal,CHM-SPL,36
5-FU,Colon,CHM-SPL,32
5-Fluorouracil,Colon,CHM-SPL,35
5-Fluorouracil,Colorectal,CHM-SPL,32
57Fe,BCC,CHM-SPL,50
57Fe,Cubic,CHM-SPL,102
57Fe,Garnet,CHM-SPL,34
57Fe,Hexagonal,CHM-SPL,72
57Fe,Monoclinic,CHM-SPL,57
57Fe,Orthorhombic,CHM-SPL,73
57Fe,Perovskites,CHM-SPL,92
57Fe,Rhombohedral,CHM-SPL,31
57Fe,Spinels,CHM-SPL,111
57Fe,Tetragonal,CHM-SPL,63
8YSZ,Cubic,CHM-SPL,60
8YSZ,Monoclinic,CHM-SPL,30
8YSZ,Tetragonal,CHM-SPL,43
9Cr–1Mo Steel,Martensite,CHM-SPL,34
9Cr–1Mo Steel,Martensitic,CHM-SPL,33
A-Al2O3,Cubic,CHM-SPL,49
A-Al2O3,Hexagonal,CHM-SPL,59
A-Al2O3,Rutile,CHM-SPL,38
A-Al2O3,Spinels,CHM-SPL,86
A-Al2O3,Tetragonal,CHM-SPL,40
A-Alumina,MFI,CHM-SPL,30
A-Fe2O3,Cubic,CHM-SPL,40
A-Fe2O3,Hexagonal,CHM-SPL,83
A-Fe2O3,Rhombohedral,CHM-SPL,41
A-Fe2O3,Spinels,CHM-SPL,67
A-Ferrite,Austenite,CHM-SPL,113
A-Ferrite,Ferrite,CHM-SPL,32
A-Ferrite,Martensite,CHM-SPL,50
A-MoO3,Orthorhombic,CHM-SPL,50
A-Plane,Hexagonal,CHM-SPL,34
A-Site,Perovskites,CHM-SPL,33
A-TiO2,Anatase,CHM-SPL,120
A-TiO2,Rutile,CHM-SPL,81
AB2O4,Spinels,CHM-SPL,42
ABO3 Perovskite,Perovskites,CHM-SPL,87
AMP,Amphiboles,CHM-SPL,48
AMP,Amphibolite,CHM-SPL,62
AMP,Chondrite,CHM-SPL,35
AMP,Clinopyroxenes,CHM-SPL,59
AMP,Eclogites,CHM-SPL,80
AMP,Garnet,CHM-SPL,133
AMP,Gneiss,CHM-SPL,35
AMP,Granulite,CHM-SPL,45
AMP,Olivines,CHM-SPL,32
AMP,Pyroxene,CHM-SPL,31
AMP,Rutile,CHM-SPL,53
AOT,Cubic,CHM-SPL,35
AOT,Hexagonal,CHM-SPL,61
APTES,Hexagonal,CHM-SPL,55
ATP,Breast,CHM-SPL,80
ATP,Cardiac,CHM-SPL,30
ATP,Hexagonal,CHM-SPL,33
ATP,Macrophages,CHM-SPL,43
ATP,T,CHM-SPL,30
ATP,β,CHM-SPL,53
AZ31,HCP,CHM-SPL,50
AZO,Hexagonal,CHM-SPL,38
AZO,Perovskites,CHM-SPL,66
Abstract,ACT,CHM-SPL,49
Abstract,Anatase,CHM-SPL,34
Abstract,B S,CHM-SPL,32
Abstract,B s t,CHM-SPL,119
Abstract,BSTRAC,CHM-SPL,32
Abstract,BSTRAct,CHM-SPL,125
Abstract,Hexagonal,CHM-SPL,30
Abstract,R A C T,CHM-SPL,142
Abstract,RAC,CHM-SPL,42
Abstract,S T,CHM-SPL,422
Abstract,STRAC,CHM-SPL,80
Abstract,Spinels,CHM-SPL,38
Abstract,T,CHM-SPL,561
Abstract,TRACTA,CHM-SPL,65
Abstract Nitrogen,T,CHM-SPL,55
Abstracta,Abstract,CHM-SPL,37
Abstracta,S T,CHM-SPL,93
Abstracta,STRAC,CHM-SPL,34
Abstracta,T,CHM-SPL,79
Acetaldehyde,Anatase,CHM-SPL,192
Acetaldehyde,Rutile,CHM-SPL,100
Acetate,Anatase,CHM-SPL,50
Acetate,Cubic,CHM-SPL,100
Acetate,Hexagonal,CHM-SPL,111
Acetate,Monoclinic,CHM-SPL,85
Acetate,Orthorhombic,CHM-SPL,40
Acetate,Perovskites,CHM-SPL,78
Acetate,Rutile,CHM-SPL,43
Acetate,S T,CHM-SPL,43
Acetate,Spinels,CHM-SPL,66
Acetate,T,CHM-SPL,51
Acetate,Tetragonal,CHM-SPL,55
Acetate,Triclinic,CHM-SPL,34
Acetate,Wurtzite,CHM-SPL,30
Acetic Acid,Anatase,CHM-SPL,237
Acetic Acid,Cubic,CHM-SPL,65
Acetic Acid,Hexagonal,CHM-SPL,122
Acetic Acid,Keggin,CHM-SPL,34
Acetic Acid,Monoclinic,CHM-SPL,45
Acetic Acid,Orthorhombic,CHM-SPL,33
Acetic Acid,Perovskites,CHM-SPL,80
Acetic Acid,Phase,CHM-SPL,31
Acetic Acid,Rutile,CHM-SPL,118
Acetic Acid,S T,CHM-SPL,37
Acetic Acid,Spinels,CHM-SPL,41
Acetic Acid,T,CHM-SPL,80
Acetic Acid,Tetragonal,CHM-SPL,51
Acetone,Abstract,CHM-SPL,31
Acetone,Anatase,CHM-SPL,244
Acetone,Cubic,CHM-SPL,149
Acetone,FCC,CHM-SPL,42
Acetone,Hexagonal,CHM-SPL,256
Acetone,Monoclinic,CHM-SPL,144
Acetone,Orthorhombic,CHM-SPL,81
Acetone,Perovskites,CHM-SPL,94
Acetone,Rutile,CHM-SPL,163
Acetone,S T,CHM-SPL,48
Acetone,Spinels,CHM-SPL,49
Acetone,T,CHM-SPL,84
Acetone,Tetragonal,CHM-SPL,77
Acetone,Triclinic,CHM-SPL,43
Acetonitrile,Abstract,CHM-SPL,47
Acetonitrile,Anatase,CHM-SPL,138
Acetonitrile,C18,CHM-SPL,34
Acetonitrile,Cubic,CHM-SPL,103
Acetonitrile,Graphitic,CHM-SPL,35
Acetonitrile,Hexagonal,CHM-SPL,159
Acetonitrile,Keggin,CHM-SPL,55
Acetonitrile,Monoclinic,CHM-SPL,169
Acetonitrile,Orthorhombic,CHM-SPL,86
Acetonitrile,P1,CHM-SPL,61
Acetonitrile,P21C,CHM-SPL,35
Acetonitrile,Perovskites,CHM-SPL,76
Acetonitrile,Phase,CHM-SPL,217
Acetonitrile,Rutile,CHM-SPL,45
Acetonitrile,S T,CHM-SPL,74
Acetonitrile,T,CHM-SPL,61
Acetonitrile,Tetragonal,CHM-SPL,55
Acetonitrile,Triclinic,CHM-SPL,91
Acetonitrile,Trigonal,CHM-SPL,51
Acetylacetone,Anatase,CHM-SPL,50
Acetylene,Cubic,CHM-SPL,55
Acetylene,Hexagonal,CHM-SPL,64
Acid Orange 7,Anatase,CHM-SPL,30
Acrylic Acid,Hexagonal,CHM-SPL,39
Acrylic Acid,M1,CHM-SPL,36
Acrylic Acid,Orthorhombic,CHM-SPL,37
Actinolite,Amphibolite,CHM-SPL,58
Actinolite,Blueschists,CHM-SPL,36
Actinolite,Clinopyroxenes,CHM-SPL,33
Actinolite,Eclogites,CHM-SPL,53
Actinolite,Garnet,CHM-SPL,129
Actinolite,Granulite,CHM-SPL,30
Actinolite,Greenschist,CHM-SPL,44
Actinolite,Pyroxene,CHM-SPL,38
Actinolite,Rutile,CHM-SPL,30
Acyl,Hexagonal,CHM-SPL,52
Adamantane,Diamondoid,CHM-SPL,43
Adenine,Hexagonal,CHM-SPL,32
Aegirine,Garnet,CHM-SPL,42
Ag,1T,CHM-SPL,50
Ag,2H,CHM-SPL,73
Ag,3,CHM-SPL,38
Ag,AG,CHM-SPL,34
Ag,Abstract,CHM-SPL,212
Ag,Anatase,CHM-SPL,922
Ag,Austenite,CHM-SPL,30
Ag,Austenitic,CHM-SPL,46
Ag,B s t,CHM-SPL,30
Ag,B2,CHM-SPL,44
Ag,BCC,CHM-SPL,233
Ag,BSTRAct,CHM-SPL,56
Ag,Body Centred Cubic,CHM-SPL,63
Ag,Brookite,CHM-SPL,75
Ag,C2/C,CHM-SPL,36
Ag,Chalcopyrite,CHM-SPL,93
Ag,Cubic,CHM-SPL,1096
Ag,Cuboctahedral,CHM-SPL,48
Ag,Decahedral,CHM-SPL,50
Ag,Delafossite,CHM-SPL,52
Ag,Double Perovskite,CHM-SPL,72
Ag,F,CHM-SPL,47
Ag,FCC,CHM-SPL,1067
Ag,Face Centered Cubic,CHM-SPL,404
Ag,G,CHM-SPL,49
Ag,Garnet,CHM-SPL,45
Ag,Graphitic,CHM-SPL,92
Ag,HCP,CHM-SPL,295
Ag,Hexagonal,CHM-SPL,1265
Ag,Hexagonal Close Packed,CHM-SPL,48
Ag,Hexagonal Wurtzite,CHM-SPL,58
Ag,Hexagonally,CHM-SPL,44
Ag,Icosahedral,CHM-SPL,214
Ag,Keggin,CHM-SPL,48
Ag,Kesterite,CHM-SPL,32
Ag,L10,CHM-SPL,64
Ag,Martensite,CHM-SPL,31
Ag,Monoclinic,CHM-SPL,454
Ag,Octahedral,CHM-SPL,46
Ag,Orthorhombic,CHM-SPL,444
Ag,P,CHM-SPL,32
Ag,P1,CHM-SPL,36
Ag,PNMA,CHM-SPL,48
Ag,Perovskites,CHM-SPL,1391
Ag,Porphyry,CHM-SPL,55
Ag,R A C T,CHM-SPL,78
Ag,Rhombic Dodecahedron,CHM-SPL,32
Ag,Rhombohedral,CHM-SPL,147
Ag,Rock Salt,CHM-SPL,59
Ag,Rutile,CHM-SPL,518
Ag,S T,CHM-SPL,181
Ag,STRAC,CHM-SPL,47
Ag,Skarn,CHM-SPL,44
Ag,Spinels,CHM-SPL,167
Ag,T,CHM-SPL,357
Ag,T1,CHM-SPL,32
Ag,TRACTA,CHM-SPL,31
Ag,Tetragonal,CHM-SPL,386
Ag,Triangular,CHM-SPL,33
Ag,Triclinic,CHM-SPL,72
Ag,Trigonal,CHM-SPL,123
Ag,Wurtzite,CHM-SPL,181
Ag,Zinc Blende,CHM-SPL,64
Ag,α-Phase,CHM-SPL,35
Ag,β,CHM-SPL,108
Ag,β-Phase,CHM-SPL,39
Ag(111),FCC,CHM-SPL,68
Ag(111),HCP,CHM-SPL,42
Ag(111),Hexagonal,CHM-SPL,123
Ag(I),Monoclinic,CHM-SPL,32
Ag+,Anatase,CHM-SPL,61
Ag+,Cubic,CHM-SPL,97
Ag+,FCC,CHM-SPL,49
Ag+,Face Centered Cubic,CHM-SPL,30
Ag+,Hexagonal,CHM-SPL,99
Ag+,Monoclinic,CHM-SPL,43
Ag+,Orthorhombic,CHM-SPL,36
Ag+,Perovskites,CHM-SPL,77
Ag+,Rutile,CHM-SPL,34
Ag+,Tetragonal,CHM-SPL,33
Ag2O,Anatase,CHM-SPL,31
Ag2O,Cubic,CHM-SPL,45
Ag2S,Acanthite,CHM-SPL,43
Ag2S,Cubic,CHM-SPL,61
Ag2S,Hexagonal,CHM-SPL,39
Ag2S,Monoclinic,CHM-SPL,96
Ag2Se,Orthorhombic,CHM-SPL,36
AgBr,Cubic,CHM-SPL,31
AgCl,Abstract,CHM-SPL,40
AgCl,Anatase,CHM-SPL,241
AgCl,Cubic,CHM-SPL,178
AgCl,FCC,CHM-SPL,58
AgCl,Graphitic,CHM-SPL,44
AgCl,Hexagonal,CHM-SPL,176
AgCl,Monoclinic,CHM-SPL,107
AgCl,Orthorhombic,CHM-SPL,62
AgCl,Perovskites,CHM-SPL,84
AgCl,Rutile,CHM-SPL,143
AgCl,S T,CHM-SPL,53
AgCl,Spinels,CHM-SPL,35
AgCl,T,CHM-SPL,72
AgCl,Tetragonal,CHM-SPL,55
AgCl,Wurtzite,CHM-SPL,30
AgI,Cubic,CHM-SPL,43
AgI,Hexagonal,CHM-SPL,47
AgI,Perovskites,CHM-SPL,32
AgInS2,Chalcopyrite,CHM-SPL,34
AgNO3,Anatase,CHM-SPL,66
AgNO3,Cubic,CHM-SPL,102
AgNO3,FCC,CHM-SPL,73
AgNO3,Face Centered Cubic,CHM-SPL,53
AgNO3,Hexagonal,CHM-SPL,78
AgNO3,Monoclinic,CHM-SPL,58
AgNO3,Rutile,CHM-SPL,39
AgNO3,T,CHM-SPL,48
Al,2H,CHM-SPL,46
Al,3,CHM-SPL,32
Al,A-Phase,CHM-SPL,40
Al,A-Type,CHM-SPL,92
Al,A2,CHM-SPL,42
Al,Abstract,CHM-SPL,205
Al,Alkaline,CHM-SPL,32
Al,Alpha,CHM-SPL,68
Al,Amphiboles,CHM-SPL,62
Al,Amphibolite,CHM-SPL,98
Al,Anatase,CHM-SPL,431
Al,Andesitic,CHM-SPL,33
Al,Anhydrous,CHM-SPL,53
Al,Apatites,CHM-SPL,35
Al,Archean,CHM-SPL,34
Al,Austenite,CHM-SPL,475
Al,Austenitic,CHM-SPL,271
Al,B s t,CHM-SPL,61
Al,B1,CHM-SPL,50
Al,B2,CHM-SPL,538
Al,BCC,CHM-SPL,895
Al,BSTRAct,CHM-SPL,96
Al,Bainitic,CHM-SPL,34
Al,Basaltic,CHM-SPL,104
Al,Beta,CHM-SPL,65
Al,Biotites,CHM-SPL,49
Al,Body Centred Cubic,CHM-SPL,188
Al,Brucite,CHM-SPL,35
Al,C1,CHM-SPL,34
Al,C14,CHM-SPL,46
Al,C15,CHM-SPL,38
Al,C2/C,CHM-SPL,37
Al,C2/M,CHM-SPL,39
Al,CI Chondrite,CHM-SPL,54
Al,CP,CHM-SPL,46
Al,Calc,CHM-SPL,33
Al,Calcic,CHM-SPL,48
Al,Calcite,CHM-SPL,38
Al,Chalcopyrite,CHM-SPL,90
Al,Chondrite,CHM-SPL,331
Al,Chondritic,CHM-SPL,99
Al,Chondrule,CHM-SPL,32
Al,Clathrate,CHM-SPL,38
Al,Clinopyroxenes,CHM-SPL,295
Al,Cooling,CHM-SPL,93
Al,Corundum,CHM-SPL,68
Al,Cscl,CHM-SPL,34
Al,Cubic,CHM-SPL,1634
Al,Cubic Perovskites,CHM-SPL,35
Al,Cubic Spinel,CHM-SPL,51
Al,Cuboid,CHM-SPL,41
Al,Cuboidal,CHM-SPL,84
Al,D022,CHM-SPL,44
Al,D03,CHM-SPL,60
Al,Decagonal,CHM-SPL,139
Al,Delafossite,CHM-SPL,51
Al,Diamonds,CHM-SPL,37
Al,Dioctahedral,CHM-SPL,30
Al,Do3,CHM-SPL,36
Al,Eclogites,CHM-SPL,131
Al,Eclogitic,CHM-SPL,42
Al,F,CHM-SPL,61
Al,FCC,CHM-SPL,1697
Al,FCC Al,CHM-SPL,54
Al,FCC-Al,CHM-SPL,58
Al,Face Centered Cubic,CHM-SPL,410
Al,Fau,CHM-SPL,40
Al,Faujasite,CHM-SPL,139
Al,Feldspathic,CHM-SPL,36
Al,Ferritic,CHM-SPL,117
Al,Fluorite,CHM-SPL,37
Al,G,CHM-SPL,273
Al,Gamma,CHM-SPL,57
Al,Garnet,CHM-SPL,943
Al,Garnets,CHM-SPL,217
Al,Gibbsite,CHM-SPL,68
Al,Gneiss,CHM-SPL,104
Al,Gneisses,CHM-SPL,70
Al,Gneissic,CHM-SPL,41
Al,Gp,CHM-SPL,48
Al,Granite,CHM-SPL,147
Al,Granitic,CHM-SPL,90
Al,Granitoids,CHM-SPL,59
Al,Granulite,CHM-SPL,180
Al,Graphitic,CHM-SPL,65
Al,Greenschist,CHM-SPL,32
Al,Grossular,CHM-SPL,42
Al,HCP,CHM-SPL,516
Al,Heating,CHM-SPL,32
Al,Heusler,CHM-SPL,172
Al,Hexagonal,CHM-SPL,2066
Al,Hexagonal Close Packed,CHM-SPL,76
Al,Hexagonal Wurtzite,CHM-SPL,160
Al,Hexagonally,CHM-SPL,32
Al,Hibonite,CHM-SPL,35
Al,Ht,CHM-SPL,51
Al,Hydrotalcite,CHM-SPL,488
Al,Hydrotalcite-Like,CHM-SPL,50
Al,Hypereutectic,CHM-SPL,53
Al,Icosahedral,CHM-SPL,347
Al,Ilmenite,CHM-SPL,40
Al,Intermetallic,CHM-SPL,136
Al,Keggin,CHM-SPL,46
Al,Kesterite,CHM-SPL,33
Al,L10,CHM-SPL,97
Al,L12,CHM-SPL,375
Al,L21,CHM-SPL,55
Al,LDHS,CHM-SPL,34
Al,Laves Phase,CHM-SPL,113
Al,Ldh,CHM-SPL,34
Al,Leaves,CHM-SPL,59
Al,Lherzolites,CHM-SPL,46
Al,Like,CHM-SPL,70
Al,Lta,CHM-SPL,36
Al,M,CHM-SPL,33
Al,MAX,CHM-SPL,39
Al,MFI,CHM-SPL,277
Al,Mafic,CHM-SPL,33
Al,Majorite,CHM-SPL,33
Al,Mantle,CHM-SPL,32
Al,Martensite,CHM-SPL,525
Al,Martensitic,CHM-SPL,324
Al,Melilite,CHM-SPL,46
Al,Mesostasis,CHM-SPL,56
Al,Meteorite,CHM-SPL,64
Al,Monoclinic,CHM-SPL,600
Al,NaCl,CHM-SPL,55
Al,North China Craton,CHM-SPL,33
Al,Oceanic,CHM-SPL,33
Al,Olivine;,CHM-SPL,45
Al,Olivines,CHM-SPL,533
Al,Omphacite,CHM-SPL,33
Al,Ophiolites,CHM-SPL,43
Al,Orthopyroxene,CHM-SPL,46
Al,Orthorhombic,CHM-SPL,637
Al,P,CHM-SPL,62
Al,P1,CHM-SPL,49
Al,P2,CHM-SPL,59
Al,P21/C,CHM-SPL,31
Al,P3,CHM-SPL,36
Al,P63/MMC,CHM-SPL,52
Al,PNMA,CHM-SPL,64
Al,Peritectic,CHM-SPL,40
Al,Perovskites,CHM-SPL,1093
Al,Phase,CHM-SPL,63
Al,Plagioclase,CHM-SPL,111
Al,Precambrian,CHM-SPL,36
Al,Primitive Mantle,CHM-SPL,50
Al,Pyrochlore,CHM-SPL,33
Al,Pyrope,CHM-SPL,45
Al,Pyroxene,CHM-SPL,353
Al,R A C T,CHM-SPL,71
Al,Rhombohedral,CHM-SPL,271
Al,Rock Salt,CHM-SPL,79
Al,Rock-Salt,CHM-SPL,32
Al,Rutile,CHM-SPL,507
Al,S T,CHM-SPL,217
Al,STRAC,CHM-SPL,43
Al,Skarn,CHM-SPL,31
Al,Sodalite,CHM-SPL,36
Al,Sodic,CHM-SPL,34
Al,Sp,CHM-SPL,35
Al,Spinels,CHM-SPL,1684
Al,Stishovite,CHM-SPL,40
Al,T,CHM-SPL,311
Al,T1,CHM-SPL,102
Al,T6,CHM-SPL,38
Al,TH,CHM-SPL,34
Al,Tetragonal,CHM-SPL,645
Al,Tholeiitic,CHM-SPL,37
Al,Tobermorite,CHM-SPL,53
Al,Triclinic,CHM-SPL,80
Al,Trigonal,CHM-SPL,147
Al,Type,CHM-SPL,73
Al,Ultramafic,CHM-SPL,101
Al,WZ,CHM-SPL,32
Al,Wurtzite,CHM-SPL,421
Al,Zeolitic,CHM-SPL,68
Al,Zinc Blende,CHM-SPL,98
Al,Δ,CHM-SPL,100
Al,Δ-Phase,CHM-SPL,37
Al,Θ,CHM-SPL,137
Al,Ω,CHM-SPL,38
Al,α-,CHM-SPL,60
Al,α-Al,CHM-SPL,105
Al,α-Phase,CHM-SPL,125
Al,α2,CHM-SPL,115
Al,β,CHM-SPL,740
