Subject,Object,Rel,Count
Arrhenius Plot,Hexagonal,CMT-SPL,241
Arrhenius Plot,Monoclinic,CMT-SPL,194
Arrhenius Plot,Olivines,CMT-SPL,39
Arrhenius Plot,Orthorhombic,CMT-SPL,187
Arrhenius Plot,Perovskites,CMT-SPL,450
Arrhenius Plot,Rhombohedral,CMT-SPL,115
Arrhenius Plot,Rutile,CMT-SPL,97
Arrhenius Plot,Spinels,CMT-SPL,142
Arrhenius Plot,Tetragonal,CMT-SPL,277
Arrhenius Plot,Triclinic,CMT-SPL,42
Arrhenius Plot,Trigonal,CMT-SPL,33
Arrhenius Plot,β,CMT-SPL,73
Arrott Plots,Orthorhombic,CMT-SPL,39
Arrott Plots,Perovskites,CMT-SPL,41
Atom Map,Austenite,CMT-SPL,54
Atom Map,Martensite,CMT-SPL,38
Atom Probe Tomography,Austenite,CMT-SPL,114
Atom Probe Tomography,Austenitic,CMT-SPL,52
Atom Probe Tomography,B2,CMT-SPL,32
Atom Probe Tomography,BCC,CMT-SPL,64
Atom Probe Tomography,FCC,CMT-SPL,63
Atom Probe Tomography,Face Centered Cubic,CMT-SPL,33
Atom Probe Tomography,Ferritic,CMT-SPL,45
Atom Probe Tomography,G,CMT-SPL,63
Atom Probe Tomography,L12,CMT-SPL,38
Atom Probe Tomography,Martensite,CMT-SPL,65
Atom Probe Tomography,Martensitic,CMT-SPL,55
Atom Probe Tomography,β,CMT-SPL,31
Atomic Force Microscopy,Abstract,CMT-SPL,81
Atomic Force Microscopy,Anatase,CMT-SPL,320
Atomic Force Microscopy,Austenite,CMT-SPL,51
Atomic Force Microscopy,Austenitic,CMT-SPL,57
Atomic Force Microscopy,BCC,CMT-SPL,35
Atomic Force Microscopy,BSTRAct,CMT-SPL,35
Atomic Force Microscopy,Breast,CMT-SPL,33
Atomic Force Microscopy,Cubic,CMT-SPL,407
Atomic Force Microscopy,FCC,CMT-SPL,117
Atomic Force Microscopy,Face Centered Cubic,CMT-SPL,90
Atomic Force Microscopy,Graphitic,CMT-SPL,47
Atomic Force Microscopy,HCP,CMT-SPL,51
Atomic Force Microscopy,Hexagonal,CMT-SPL,776
Atomic Force Microscopy,Hexagonal Wurtzite,CMT-SPL,114
Atomic Force Microscopy,Martensite,CMT-SPL,51
Atomic Force Microscopy,Martensitic,CMT-SPL,45
Atomic Force Microscopy,Monoclinic,CMT-SPL,189
Atomic Force Microscopy,Orthorhombic,CMT-SPL,159
Atomic Force Microscopy,Perovskites,CMT-SPL,458
Atomic Force Microscopy,Rhombohedral,CMT-SPL,83
Atomic Force Microscopy,Rutile,CMT-SPL,216
Atomic Force Microscopy,S T,CMT-SPL,92
Atomic Force Microscopy,Spinels,CMT-SPL,78
Atomic Force Microscopy,T,CMT-SPL,111
Atomic Force Microscopy,Tetragonal,CMT-SPL,202
Atomic Force Microscopy,Wurtzite,CMT-SPL,135
Atomic Force Microscopy,Zinc Blende,CMT-SPL,38
Atomic Force Microscopy,β,CMT-SPL,32
Atomic Models,2H,CMT-SPL,38
Atomic Models,Anatase,CMT-SPL,31
Atomic Models,Cubic,CMT-SPL,99
Atomic Models,FCC,CMT-SPL,71
Atomic Models,Hexagonal,CMT-SPL,154
Atomic Models,Monoclinic,CMT-SPL,33
Atomic Models,Orthorhombic,CMT-SPL,33
Atomic Models,Perovskites,CMT-SPL,41
Atomic Models,Spinels,CMT-SPL,31
Atomic Models,Wurtzite,CMT-SPL,52
Atomic Resolution Image,Hexagonal,CMT-SPL,38
Atomic Resolution STM,Hexagonal,CMT-SPL,41
Atomically Resolved STM,Hexagonal,CMT-SPL,44
Atomistic Simulations,BCC,CMT-SPL,99
Atomistic Simulations,Body Centred Cubic,CMT-SPL,40
Atomistic Simulations,Cubic,CMT-SPL,40
Atomistic Simulations,FCC,CMT-SPL,124
Atomistic Simulations,Face Centered Cubic,CMT-SPL,54
Atomistic Simulations,HCP,CMT-SPL,50
Atomistic Simulations,Hexagonal,CMT-SPL,57
Atomistic Simulations,Perovskites,CMT-SPL,31
Auger,Cubic,CMT-SPL,30
Auger,Hexagonal,CMT-SPL,32
Auger Electron Spectroscopy,Cubic,CMT-SPL,63
Auger Electron Spectroscopy,Hexagonal,CMT-SPL,93
B S,T,CMT-SPL,51
B-Spline,Cubic,CMT-SPL,42
B3LYP,Anatase,CMT-SPL,46
B3LYP,C2V,CMT-SPL,130
B3LYP,CS,CMT-SPL,86
B3LYP,Cubic,CMT-SPL,63
B3LYP,Hexagonal,CMT-SPL,84
B3LYP,Monoclinic,CMT-SPL,155
B3LYP,Orthorhombic,CMT-SPL,62
B3LYP,P21/C,CMT-SPL,54
B3LYP,Rutile,CMT-SPL,32
B3LYP,T,CMT-SPL,32
B3LYP,Tetragonal,CMT-SPL,34
B3LYP,Triclinic,CMT-SPL,45
B3LYP,Trigonal,CMT-SPL,54
BAM,Hexagonal,CMT-SPL,33
BAM,Lc,CMT-SPL,48
BET,Abstract,CMT-SPL,75
BET,Anatase,CMT-SPL,462
BET,Cubic,CMT-SPL,160
BET,Graphitic,CMT-SPL,38
BET,Hexagonal,CMT-SPL,200
BET,Hydrotalcite,CMT-SPL,65
BET,Monoclinic,CMT-SPL,110
BET,Orthorhombic,CMT-SPL,54
BET,Perovskites,CMT-SPL,252
BET,R A C T,CMT-SPL,56
BET,Rutile,CMT-SPL,184
BET,S T,CMT-SPL,68
BET,Spinels,CMT-SPL,202
BET,T,CMT-SPL,197
BET,Tetragonal,CMT-SPL,104
BET Surface Area,Anatase,CMT-SPL,38
BET Surface Area Measurement,Anatase,CMT-SPL,55
BET Surface Area Measurement,Rutile,CMT-SPL,36
BET Surface Area Measurement,Spinels,CMT-SPL,30
BF,Austenite,CMT-SPL,72
BF,BCC,CMT-SPL,41
BF,FCC,CMT-SPL,46
BF,Martensite,CMT-SPL,70
BF,Martensitic,CMT-SPL,34
BF,β,CMT-SPL,47
BF Images,Austenite,CMT-SPL,86
BF Images,BCC,CMT-SPL,33
BF Images,FCC,CMT-SPL,57
BF Images,Martensite,CMT-SPL,79
BF Images,β,CMT-SPL,44
BF TEM,Austenite,CMT-SPL,51
BF TEM,B2,CMT-SPL,38
BF TEM,BCC,CMT-SPL,47
BF TEM,Cubic,CMT-SPL,76
BF TEM,FCC,CMT-SPL,124
BF TEM,Hexagonal,CMT-SPL,69
BF TEM,Martensite,CMT-SPL,59
BF TEM,Tetragonal,CMT-SPL,37
BF TEM,β,CMT-SPL,43
BJH Method,Anatase,CMT-SPL,54
BJH Method,Hexagonal,CMT-SPL,42
BJH Pore Size Distribution,Anatase,CMT-SPL,79
BJH Pore Size Distribution,Hexagonal,CMT-SPL,43
BJH Pore Size Distribution,Rutile,CMT-SPL,33
BJH Pore Size Distribution Curve,Anatase,CMT-SPL,32
BSE,Austenite,CMT-SPL,76
BSE,B2,CMT-SPL,39
BSE,BCC,CMT-SPL,65
BSE,CI Chondrite,CMT-SPL,35
BSE,Chondrite,CMT-SPL,113
BSE,Chondritic,CMT-SPL,39
BSE,Chondrule,CMT-SPL,34
BSE,Clinopyroxenes,CMT-SPL,94
BSE,Cubic,CMT-SPL,65
BSE,Eclogites,CMT-SPL,50
BSE,FCC,CMT-SPL,83
BSE,Garnet,CMT-SPL,286
BSE,Garnets,CMT-SPL,53
BSE,Gneiss,CMT-SPL,49
BSE,Granulite,CMT-SPL,47
BSE,HCP,CMT-SPL,38
BSE,Hexagonal,CMT-SPL,67
BSE,Laves Phase,CMT-SPL,41
BSE,Martensite,CMT-SPL,71
BSE,Martensitic,CMT-SPL,35
BSE,Mesostasis,CMT-SPL,61
BSE,Monoclinic,CMT-SPL,34
BSE,Olivine;,CMT-SPL,36
BSE,Olivines,CMT-SPL,238
BSE,Orthorhombic,CMT-SPL,41
BSE,Perovskites,CMT-SPL,67
BSE,Plagioclase,CMT-SPL,45
BSE,Pyroxene,CMT-SPL,168
BSE,Rutile,CMT-SPL,122
BSE,Spinels,CMT-SPL,182
BSE,Tetragonal,CMT-SPL,51
BSE,α2,CMT-SPL,43
BSE,β,CMT-SPL,117
BSE Image,Chondrite,CMT-SPL,58
BSE Image,Clinopyroxenes,CMT-SPL,66
BSE Image,Eclogites,CMT-SPL,54
BSE Image,Garnet,CMT-SPL,222
BSE Image,Garnets,CMT-SPL,43
BSE Image,Gneiss,CMT-SPL,38
BSE Image,Granulite,CMT-SPL,56
BSE Image,Olivines,CMT-SPL,81
BSE Image,Perovskites,CMT-SPL,36
BSE Image,Plagioclase,CMT-SPL,32
BSE Image,Pyroxene,CMT-SPL,73
BSE Image,Rutile,CMT-SPL,84
BSE Image,Spinels,CMT-SPL,85
BSE Image,β,CMT-SPL,37
Back Scattered Electron Image,Amphiboles,CMT-SPL,30
Back Scattered Electron Image,Amphibolite,CMT-SPL,48
Back Scattered Electron Image,Austenite,CMT-SPL,47
Back Scattered Electron Image,BCC,CMT-SPL,33
Back Scattered Electron Image,Chondrite,CMT-SPL,97
Back Scattered Electron Image,Chondritic,CMT-SPL,37
Back Scattered Electron Image,Clinopyroxenes,CMT-SPL,129
Back Scattered Electron Image,Cubic,CMT-SPL,57
Back Scattered Electron Image,Eclogites,CMT-SPL,82
Back Scattered Electron Image,FCC,CMT-SPL,48
Back Scattered Electron Image,Garnet,CMT-SPL,343
Back Scattered Electron Image,Garnets,CMT-SPL,55
Back Scattered Electron Image,Gneiss,CMT-SPL,55
Back Scattered Electron Image,Granulite,CMT-SPL,77
Back Scattered Electron Image,Hexagonal,CMT-SPL,55
Back Scattered Electron Image,Martensite,CMT-SPL,38
Back Scattered Electron Image,Mesostasis,CMT-SPL,34
Back Scattered Electron Image,Olivine;,CMT-SPL,32
Back Scattered Electron Image,Olivines,CMT-SPL,248
Back Scattered Electron Image,Orthorhombic,CMT-SPL,35
Back Scattered Electron Image,Perovskites,CMT-SPL,102
Back Scattered Electron Image,Plagioclase,CMT-SPL,66
Back Scattered Electron Image,Pyroxene,CMT-SPL,158
Back Scattered Electron Image,Rutile,CMT-SPL,122
Back Scattered Electron Image,Spinels,CMT-SPL,166
Back Scattered Electron Image,Tetragonal,CMT-SPL,31
Back Scattered Electron Image,β,CMT-SPL,54
Back Scattered SEM,β,CMT-SPL,30
Backscattered Electron,Amphibolite,CMT-SPL,31
Backscattered Electron,Chondrite,CMT-SPL,78
Backscattered Electron,Clinopyroxenes,CMT-SPL,71
Backscattered Electron,Cubic,CMT-SPL,42
Backscattered Electron,Eclogites,CMT-SPL,65
Backscattered Electron,Garnet,CMT-SPL,192
Backscattered Electron,Garnets,CMT-SPL,30
Backscattered Electron,Gneiss,CMT-SPL,49
Backscattered Electron,Granulite,CMT-SPL,49
Backscattered Electron,Hexagonal,CMT-SPL,35
Backscattered Electron,Olivines,CMT-SPL,156
Backscattered Electron,Perovskites,CMT-SPL,63
Backscattered Electron,Plagioclase,CMT-SPL,41
Backscattered Electron,Pyroxene,CMT-SPL,103
Backscattered Electron,Rutile,CMT-SPL,78
Backscattered Electron,Spinels,CMT-SPL,131
Ball Model,Hexagonal,CMT-SPL,42
Ball and Stick Representation,Hexagonal,CMT-SPL,49
Ball-and-Stick Model,Anatase,CMT-SPL,32
Ball-and-Stick Model,Cubic,CMT-SPL,40
Ball-and-Stick Model,Hexagonal,CMT-SPL,90
Ball-and-Stick Model,Rutile,CMT-SPL,55
Band Contrast Map,Austenite,CMT-SPL,48
Band Contrast Map,Martensite,CMT-SPL,30
Band Diagram,Perovskites,CMT-SPL,49
Band Structure Calculation,Cubic,CMT-SPL,52
Band Structure Calculation,Hexagonal,CMT-SPL,53
Band Structure Calculation,Monoclinic,CMT-SPL,34
Band Structure Calculation,Orthorhombic,CMT-SPL,65
Band Structure Calculation,Perovskites,CMT-SPL,33
Band Structure Calculation,Tetragonal,CMT-SPL,42
Bending Test,Martensite,CMT-SPL,30
Bending Test,Perovskites,CMT-SPL,49
Bjh,Anatase,CMT-SPL,40
Blue,Anatase,CMT-SPL,34
Bode Phase Plots,Anatase,CMT-SPL,35
Bode Plot,Anatase,CMT-SPL,69
Bode Plot,Cubic,CMT-SPL,32
Bode Plot,Hexagonal,CMT-SPL,42
Bode Plot,Perovskites,CMT-SPL,51
Bode Plot,Rutile,CMT-SPL,44
Box Plots,Perovskites,CMT-SPL,41
Bragg Reflection,Cubic,CMT-SPL,193
Bragg Reflection,FCC,CMT-SPL,55
Bragg Reflection,Hexagonal,CMT-SPL,178
Bragg Reflection,Monoclinic,CMT-SPL,134
Bragg Reflection,Orthorhombic,CMT-SPL,121
Bragg Reflection,Perovskites,CMT-SPL,99
Bragg Reflection,Rhombohedral,CMT-SPL,71
Bragg Reflection,Spinels,CMT-SPL,38
