Subject,Object,Rel,Count
1000,Irradiated,CHM-SMT,31
1000,Oxidation,CHM-SMT,35
11-Mercaptoundecanoic Acid,Coated,CHM-SMT,33
11-Mercaptoundecanoic Acid,Self Assembled,CHM-SMT,105
13C,ATRP,CHM-SMT,83
13C,Acetylation,CHM-SMT,41
13C,Acidic Hydrolysis,CHM-SMT,110
13C,Aged,CHM-SMT,54
13C,Aging,CHM-SMT,92
13C,Alkaline Hydrolysis,CHM-SMT,38
13C,Alkylation,CHM-SMT,42
13C,Anionic Polymerization,CHM-SMT,30
13C,Annealed,CHM-SMT,100
13C,Annealing,CHM-SMT,117
13C,Atom Transfer Radical Polymerization,CHM-SMT,31
13C,CP,CHM-SMT,140
13C,CVD,CHM-SMT,45
13C,Calcination,CHM-SMT,167
13C,Calcined,CHM-SMT,245
13C,Carbonization,CHM-SMT,37
13C,Centrifugation,CHM-SMT,47
13C,Chemical Modification,CHM-SMT,34
13C,Click Chemistry,CHM-SMT,31
13C,Co-Condensation,CHM-SMT,48
13C,Coated,CHM-SMT,197
13C,Column Chromatography,CHM-SMT,31
13C,Cooled,CHM-SMT,35
13C,Cooling,CHM-SMT,237
13C,Copolymerization,CHM-SMT,40
13C,Cross Polarization,CHM-SMT,39
13C,Cross-Linking,CHM-SMT,63
13C,Crosslinked,CHM-SMT,73
13C,Cured,CHM-SMT,196
13C,Curing,CHM-SMT,153
13C,DNP,CHM-SMT,103
13C,Degradation,CHM-SMT,38
13C,Dehydrated,CHM-SMT,35
13C,Dehydration,CHM-SMT,71
13C,Depolymerization,CHM-SMT,31
13C,Dialysis,CHM-SMT,39
13C,Dissolution,CHM-SMT,84
13C,Dried,CHM-SMT,137
13C,Drying,CHM-SMT,79
13C,Electrochemical Oxidation,CHM-SMT,33
13C,Electrolysis,CHM-SMT,31
13C,Enzymatic Hydrolysis,CHM-SMT,82
13C,Epoxidation,CHM-SMT,60
13C,Epoxidized,CHM-SMT,43
13C,Esterification,CHM-SMT,72
13C,Extraction,CHM-SMT,52
13C,Free Radical Polymerization,CHM-SMT,67
13C,Freeze-Dried,CHM-SMT,49
13C,Heat Treated,CHM-SMT,62
13C,Heat Treatment,CHM-SMT,79
13C,Heated,CHM-SMT,232
13C,Heating,CHM-SMT,706
13C,Hydration,CHM-SMT,32
13C,Hydrogenated,CHM-SMT,48
13C,Hydrogenation,CHM-SMT,155
13C,Hydrolysed,CHM-SMT,95
13C,Hydrolysis,CHM-SMT,556
13C,Hydrolytic Degradation,CHM-SMT,35
13C,Hydrosilylation,CHM-SMT,65
13C,Hydrothermal,CHM-SMT,60
13C,Hydrothermal Treatment,CHM-SMT,76
13C,Irradiated,CHM-SMT,134
13C,Irradiation,CHM-SMT,364
13C,Lyophilized,CHM-SMT,36
13C,Mas,CHM-SMT,79
13C,Melting,CHM-SMT,31
13C,Metathesis Reaction,CHM-SMT,31
13C,Methylation,CHM-SMT,63
13C,Microwave Irradiation,CHM-SMT,143
13C,Microwaves,CHM-SMT,43
13C,Milled,CHM-SMT,38
13C,Oxidation,CHM-SMT,514
13C,Oxidize,CHM-SMT,137
13C,Photolysis,CHM-SMT,91
13C,Photopolymerization,CHM-SMT,36
13C,Polycondensation,CHM-SMT,61
13C,Polymerisation,CHM-SMT,92
13C,Pre-Treatment,CHM-SMT,48
13C,Pretreated,CHM-SMT,36
13C,Pyrolysis,CHM-SMT,326
13C,Pyrolyzed,CHM-SMT,68
13C,Quenched,CHM-SMT,32
13C,ROMP,CHM-SMT,31
13C,ROP,CHM-SMT,64
13C,Radical Polymerization,CHM-SMT,46
13C,Reaction,CHM-SMT,68
13C,Reductions,CHM-SMT,197
13C,Ring Opening Polymerization,CHM-SMT,120
13C,Self Assembly,CHM-SMT,53
13C,Silylated,CHM-SMT,37
13C,Silylation,CHM-SMT,40
13C,Smith Degradation,CHM-SMT,33
13C,Sol-Gel,CHM-SMT,150
13C,Solvent Extraction,CHM-SMT,32
